"Input.file","Event.Number","Species.Code","Call","Start.time","End.time","Parameter.1","Parameter.2","Parameter.3","Parameter.4","Parameter.5","Parameter.6","Comments","Image","Audio"
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913065957.wav","4/19/2023 11:26","Bm","A NE Pacific","9/13/2022 7:13:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913065957.wav","4/19/2023 11:26","Bm","B NE Pacific","9/13/2022 7:14:27",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913085226.wav","4/19/2023 11:27","Bm","A NE Pacific","9/13/2022 9:05:03",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913085226.wav","4/19/2023 11:27","Bm","B NE Pacific","9/13/2022 9:05:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913095956.wav","4/19/2023 11:27","Bm","B NE Pacific","9/13/2022 10:03:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913095956.wav","4/19/2023 11:27","Bm","A NE Pacific","9/13/2022 10:04:13",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913104456.wav","4/19/2023 11:28","Bm","A NE Pacific","9/13/2022 11:02:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913104456.wav","4/19/2023 11:28","Bm","B NE Pacific","9/13/2022 11:03:25",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913115226.wav","4/19/2023 11:28","Bm","B NE Pacific","9/13/2022 12:04:39",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913115226.wav","4/19/2023 11:28","Bm","A NE Pacific","9/13/2022 12:03:52",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913125956.wav","4/19/2023 11:29","Bm","A NE Pacific","9/13/2022 13:02:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913125956.wav","4/19/2023 11:29","Bm","B NE Pacific","9/13/2022 13:03:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913140725.wav","4/19/2023 11:29","Bm","B NE Pacific","9/13/2022 14:08:35",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913140725.wav","4/19/2023 11:29","Bm","A NE Pacific","9/13/2022 14:09:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913145225.wav","4/19/2023 11:29","Bm","A NE Pacific","9/13/2022 15:02:54",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913145225.wav","4/19/2023 11:29","Bm","B NE Pacific","9/13/2022 15:03:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913155955.wav","4/19/2023 11:30","Bm","A NE Pacific","9/13/2022 16:01:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913155955.wav","4/19/2023 11:30","Bm","B NE Pacific","9/13/2022 16:02:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913170725.wav","4/19/2023 11:30","Bm","A NE Pacific","9/13/2022 17:07:38",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913170725.wav","4/19/2023 11:30","Bm","B NE Pacific","9/13/2022 17:08:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913181455.wav","4/19/2023 11:31","Bm","B NE Pacific","9/13/2022 18:31:18",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913181455.wav","4/19/2023 11:31","Bm","A NE Pacific","9/13/2022 18:30:41",NA,NA,NA,NA,NA,NA,NA,"2.G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913185954.wav","4/19/2023 11:31","Bm","B NE Pacific","9/13/2022 19:10:41",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913185954.wav","4/19/2023 11:31","Bm","A NE Pacific","9/13/2022 19:17:05",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913194454.wav","4/19/2023 11:32","Bm","B NE Pacific","9/13/2022 20:05:19",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913200724.wav","4/19/2023 11:32","Bm","A NE Pacific","9/13/2022 20:15:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913205224.wav","4/19/2023 11:32","Bm","A NE Pacific","9/13/2022 21:07:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913205224.wav","4/19/2023 11:32","Bm","B NE Pacific","9/13/2022 21:08:28",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913215954.wav","4/19/2023 11:44","Bm","B NE Pacific","9/13/2022 22:03:39",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913215954.wav","4/19/2023 11:44","Bm","A NE Pacific","9/13/2022 22:02:49",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913224454.wav","4/19/2023 11:44","Bm","B NE Pacific","9/13/2022 22:45:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913235223.wav","4/19/2023 11:44","Bm","B NE Pacific","9/14/2022 0:03:54",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220913235223.wav","4/19/2023 11:44","Bm","A NE Pacific","9/14/2022 0:03:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914005953.wav","4/19/2023 11:45","Bm","A NE Pacific","9/14/2022 1:04:47",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914005953.wav","4/19/2023 11:45","Bm","B NE Pacific","9/14/2022 1:04:45",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914014453.wav","4/19/2023 11:46","Bm","A NE Pacific","9/14/2022 2:04:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914014453.wav","4/19/2023 11:46","Bm","B NE Pacific","9/14/2022 2:04:12",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914025223.wav","4/19/2023 11:47","Bm","B NE Pacific","9/14/2022 3:05:04",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914025223.wav","4/19/2023 11:47","Bm","A NE Pacific","9/14/2022 3:04:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914035953.wav","4/19/2023 11:48","Bm","A NE Pacific","9/14/2022 4:08:30",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914035953.wav","4/19/2023 11:48","Bm","B NE Pacific","9/14/2022 4:09:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914050722.wav","4/19/2023 11:49","Bm","B NE Pacific","9/14/2022 5:22:51",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914055222.wav","4/19/2023 11:49","Bm","B NE Pacific","9/14/2022 6:07:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914055222.wav","4/19/2023 11:49","Bm","A NE Pacific","9/14/2022 6:06:17",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914065952.wav","4/19/2023 11:51","Bm","A NE Pacific","9/14/2022 7:12:16",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914065952.wav","4/19/2023 11:51","Bm","B NE Pacific","9/14/2022 7:12:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914074452.wav","4/19/2023 11:51","Bm","A NE Pacific","9/14/2022 7:45:54",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914082952.wav","4/19/2023 11:52","Bm","D","9/14/2022 8:34:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914085222.wav","4/19/2023 11:52","Bm","B NE Pacific","9/14/2022 9:02:43",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914091452.wav","4/19/2023 11:52","Bm","A NE Pacific","9/14/2022 9:22:02",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914095951.wav","4/19/2023 11:52","Bm","A NE Pacific","9/14/2022 10:10:36",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914095951.wav","4/19/2023 11:53","Bm","B NE Pacific","9/14/2022 10:11:20",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914110721.wav","4/19/2023 11:55","Bm","B NE Pacific","9/14/2022 11:18:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914110721.wav","4/19/2023 11:55","Bm","A NE Pacific","9/14/2022 11:17:49",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914121451.wav","4/19/2023 11:55","Bm","A NE Pacific","9/14/2022 12:24:15",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914121451.wav","4/19/2023 11:55","Bm","B NE Pacific","9/14/2022 12:24:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914125951.wav","4/19/2023 11:56","Bm","A NE Pacific","9/14/2022 13:05:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914125951.wav","4/19/2023 11:56","Bm","B NE Pacific","9/14/2022 13:06:28",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914134451.wav","4/19/2023 11:56","Bm","A NE Pacific","9/14/2022 14:04:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914134451.wav","4/19/2023 11:56","Bm","B NE Pacific","9/14/2022 14:05:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914151450.wav","4/19/2023 11:57","Bm","B NE Pacific","9/14/2022 15:23:09",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914151450.wav","4/19/2023 11:57","Bm","A NE Pacific","9/14/2022 15:22:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914155950.wav","4/19/2023 11:58","Bm","B NE Pacific","9/14/2022 16:06:24",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914155950.wav","4/19/2023 11:58","Bm","A NE Pacific","9/14/2022 16:20:48",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914170720.wav","4/19/2023 11:59","Bm","A NE Pacific","9/14/2022 17:17:55",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914181450.wav","4/19/2023 12:00","Bm","B NE Pacific","9/14/2022 18:29:26",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914185950.wav","4/19/2023 12:00","Bm","B NE Pacific","9/14/2022 19:09:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914185950.wav","4/19/2023 12:00","Bm","A NE Pacific","9/14/2022 19:08:40",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914194449.wav","4/19/2023 12:00","Bm","B NE Pacific","9/14/2022 19:45:35",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914200719.wav","4/19/2023 12:00","Bm","A NE Pacific","9/14/2022 20:20:29",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914211449.wav","4/19/2023 12:01","Bm","A NE Pacific","9/14/2022 21:22:44",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914215949.wav","4/19/2023 12:02","Bm","B NE Pacific","9/14/2022 22:08:29",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914215949.wav","4/19/2023 12:02","Bm","A NE Pacific","9/14/2022 22:09:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914230719.wav","4/19/2023 12:05","Bm","B NE Pacific","9/14/2022 23:11:25",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220914230719.wav","4/19/2023 12:05","Bm","A NE Pacific","9/14/2022 23:12:12",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915005948.wav","4/19/2023 12:06","Bm","A NE Pacific","9/15/2022 1:13:47",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915005948.wav","4/19/2023 12:06","Bm","B NE Pacific","9/15/2022 1:14:40",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915020718.wav","4/19/2023 12:13","Bm","B NE Pacific","9/15/2022 2:19:55",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915020718.wav","4/19/2023 12:13","Bm","A NE Pacific","9/15/2022 2:20:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915025218.wav","4/19/2023 13:06","Bm","A NE Pacific","9/15/2022 3:10:26",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915031448.wav","4/19/2023 13:06","Bm","B NE Pacific","9/15/2022 3:22:30",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915035948.wav","4/19/2023 13:07","Bm","B NE Pacific","9/15/2022 4:07:49",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915035948.wav","4/19/2023 13:07","Bm","A NE Pacific","9/15/2022 4:07:13",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915050718.wav","4/19/2023 13:07","Bm","A NE Pacific","9/15/2022 5:12:44",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915050718.wav","4/19/2023 13:08","Bm","B NE Pacific","9/15/2022 5:13:33",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915055217.wav","4/19/2023 13:08","Bm","B NE Pacific","9/15/2022 6:04:01",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915055217.wav","4/19/2023 13:08","Bm","A NE Pacific","9/15/2022 6:04:03",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915065947.wav","4/19/2023 13:09","Bm","A NE Pacific","9/15/2022 7:08:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915065947.wav","4/19/2023 13:09","Bm","B NE Pacific","9/15/2022 7:09:06",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915080717.wav","4/19/2023 13:09","Bm","B NE Pacific","9/15/2022 8:13:59",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915080717.wav","4/19/2023 13:09","Bm","A NE Pacific","9/15/2022 8:13:50",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915091447.wav","4/19/2023 13:10","Bm","A NE Pacific","9/15/2022 9:20:13",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915091447.wav","4/19/2023 13:10","Bm","B NE Pacific","9/15/2022 9:20:42",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915095947.wav","4/19/2023 13:10","Bm","A NE Pacific","9/15/2022 10:07:37",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915095947.wav","4/19/2023 13:10","Bm","B NE Pacific","9/15/2022 10:08:21",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915110716.wav","4/19/2023 13:11","Bm","B NE Pacific","9/15/2022 11:08:02",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915110716.wav","4/19/2023 13:11","Bm","A NE Pacific","9/15/2022 11:07:49",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915115216.wav","4/19/2023 13:12","Bm","A NE Pacific","9/15/2022 12:12:00",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915115216.wav","4/19/2023 13:12","Bm","B NE Pacific","9/15/2022 12:12:23",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915125946.wav","4/19/2023 13:12","Bm","B NE Pacific","9/15/2022 13:09:09",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915125946.wav","4/19/2023 13:12","Bm","A NE Pacific","9/15/2022 13:08:34",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915140716.wav","4/19/2023 13:13","Bm","B NE Pacific","9/15/2022 14:12:00",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915140716.wav","4/19/2023 13:13","Bm","A NE Pacific","9/15/2022 14:12:49",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915145216.wav","4/19/2023 13:13","Bm","A NE Pacific","9/15/2022 15:07:23",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915145216.wav","4/19/2023 13:13","Bm","B NE Pacific","9/15/2022 15:08:15",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915155945.wav","4/19/2023 13:14","Bm","A NE Pacific","9/15/2022 16:05:46",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915155945.wav","4/19/2023 13:14","Bm","B NE Pacific","9/15/2022 16:06:33",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915170715.wav","4/19/2023 13:15","Bm","B NE Pacific","9/15/2022 17:21:08",NA,NA,NA,NA,NA,NA,NA,"1,G",NA,NA
"H:\RECORDINGS\500Hz\ADRIFT_032_500Hz\5987.220915170715.wav","4/19/2023 13:16","Bm","A NE Pacific","9/15/2022 17:20:24",NA,NA,NA,NA,NA,NA,NA,"2,G",NA,NA
